"co_seq_territorio","sg_uf","co_municipio_ibge","co_macrorregional","no_macrorregional","co_cir","no_cir_padrao","no_municipio","co_regiao_brasil","co_uf_ibge","no_regiao_brasil","tp_territorio","nu_altitude","nu_latitude","nu_longitude","vl_area_km2","vl_idhm"
5340,SP,354720,3531,RRAS12,35153,JALES,SANTANA DA PONTE PENSA,3,35,SUDESTE,municipio,426,-20.252311,-50.801357,129.88999938964844,0.773
5341,SP,354730,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,SANTANA DE PARNAIBA,3,35,SUDESTE,municipio,719,-23.442514,-46.922215,179.9499969482422,0.814
5342,SP,354740,3531,RRAS12,35152,SANTA FE DO SUL,SANTA RITA D'OESTE,3,35,SUDESTE,municipio,400,-20.141431,-50.835781,209.8000030517578,0.761
5343,SP,354750,3530,RRAS13,35132,AQUIFERO GUARANI,SANTA RITA DO PASSA QUATRO,3,35,SUDESTE,municipio,748,-21.708323,-47.478,754.1400146484375,0.775
5344,SP,354760,3530,RRAS13,35132,AQUIFERO GUARANI,SANTA ROSA DE VITERBO,3,35,SUDESTE,municipio,675,-21.477568,-47.362213,288.5799865722656,0.770
5345,SP,354765,3531,RRAS12,35153,JALES,SANTA SALETE,3,35,SUDESTE,municipio,460,-20.242918,-50.688717,79.33000183105469,0.772
5346,SP,354770,3532,RRAS11,35112,ALTA SOROCABANA,SANTO ANASTACIO,3,35,SUDESTE,municipio,436,-21.974662,-51.652662,552.8800048828125,0.753
5348,SP,354790,3530,RRAS13,35133,VALE DAS CACHOEIRAS,SANTO ANTONIO DA ALEGRIA,3,35,SUDESTE,municipio,791,-21.086449,-47.146372,310.2900085449219,0.702
5349,SP,354800,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,SANTO ANTONIO DE POSSE,3,35,SUDESTE,municipio,695,-22.602873,-46.91919,154.1300048828125,0.702
5350,SP,354805,3531,RRAS12,35021,CENTRAL DO DRS II,SANTO ANTONIO DO ARACANGUA,3,35,SUDESTE,municipio,385,-20.933114,-50.497979,1308.18994140625,0.757
5351,SP,354810,3528,RRAS15,35142,MANTIQUEIRA,SANTO ANTONIO DO JARDIM,3,35,SUDESTE,municipio,850,-22.112076,-46.684487,109.95999908447266,0.714
5352,SP,354820,3526,RRAS17,35174,VALE DO PARAIBA/REGIAO SERRANA,SANTO ANTONIO DO PINHAL,3,35,SUDESTE,municipio,1080,-22.827,-45.663,133.00999450683594,0.706
5353,SP,354830,3532,RRAS11,35112,ALTA SOROCABANA,SANTO EXPEDITO,3,35,SUDESTE,municipio,416,-21.846657,-51.392894,94.47000122070312,0.732
5354,SP,354840,3531,RRAS12,35023,CONSORCIOS DO DRS II,SANTOPOLIS DO AGUAPEI,3,35,SUDESTE,municipio,429,-21.637574,-50.504372,128.02999877929688,0.740
5355,SP,354850,3520,RRAS7,35041,BAIXADA SANTISTA,SANTOS,3,35,SUDESTE,municipio,2,-23.953543,-46.335042,280.6700134277344,0.840
5356,SP,354860,3526,RRAS17,35174,VALE DO PARAIBA/REGIAO SERRANA,SAO BENTO DO SAPUCAI,3,35,SUDESTE,municipio,886,-22.683744,-45.728677,252.5800018310547,0.720
5357,SP,354870,3534,RRAS1,35015,GRANDE ABC,SAO BERNARDO DO CAMPO,3,35,SUDESTE,municipio,762,-23.691412,-46.564617,409.510009765625,0.805
5358,SP,354880,3534,RRAS1,35015,GRANDE ABC,SAO CAETANO DO SUL,3,35,SUDESTE,municipio,744,-23.62287,-46.554797,15.329999923706055,0.862
5359,SP,354890,3530,RRAS13,35034,CORACAO DO DRS III,SAO CARLOS,3,35,SUDESTE,municipio,854,-22.017395,-47.885971,1136.9100341796875,0.805
5360,SP,354900,3531,RRAS12,35153,JALES,SAO FRANCISCO,3,35,SUDESTE,municipio,402,-20.362291,-50.695151,75.62000274658203,0.723
5361,SP,354910,3528,RRAS15,35142,MANTIQUEIRA,SAO JOAO DA BOA VISTA,3,35,SUDESTE,municipio,767,-21.970747,-46.794356,516.4000244140625,0.797
5362,SP,354920,3531,RRAS12,35154,FERNANDOPOLIS,SAO JOAO DAS DUAS PONTES,3,35,SUDESTE,municipio,427,-20.387857,-50.379149,129.4600067138672,0.720
5363,SP,354925,3531,RRAS12,35154,FERNANDOPOLIS,SAO JOAO DE IRACEMA,3,35,SUDESTE,municipio,508,-20.511059,-50.356069,178.39999389648438,0.748
5364,SP,354930,3532,RRAS11,35111,ALTA PAULISTA,SAO JOAO DO PAU D'ALHO,3,35,SUDESTE,municipio,354,-21.266249,-51.667172,117.66999816894531,0.750
5365,SP,354940,3530,RRAS13,35082,ALTA ANHANGUERA,SAO JOAQUIM DA BARRA,3,35,SUDESTE,municipio,625,-20.581158,-47.859316,410.8599853515625,0.762
5366,SP,354950,3530,RRAS13,35081,TRES COLINAS,SAO JOSE DA BELA VISTA,3,35,SUDESTE,municipio,730,-20.593548,-47.642413,276.95001220703125,0.693
5367,SP,354960,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,SAO JOSE DO BARREIRO,3,35,SUDESTE,municipio,510,-22.641353,-44.577437,570.6900024414062,0.684
5368,SP,354970,3528,RRAS15,35143,RIO PARDO,SAO JOSE DO RIO PARDO,3,35,SUDESTE,municipio,705,-21.595288,-46.887303,419.239990234375,0.774
5369,SP,354980,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,SAO JOSE DO RIO PRETO,3,35,SUDESTE,municipio,489,-20.811289,-49.375767,431.9599914550781,0.797
5370,SP,354990,3526,RRAS17,35171,ALTO VALE DO PARAIBA,SAO JOSE DOS CAMPOS,3,35,SUDESTE,municipio,600,-23.189554,-45.884115,1099.4100341796875,0.807
5371,SP,354995,3523,RRAS4,35013,MANANCIAIS,SAO LOURENCO DA SERRA,3,35,SUDESTE,municipio,690,-23.849134,-46.94316,186.4600067138672,0.728
5372,SP,355000,3526,RRAS17,35174,VALE DO PARAIBA/REGIAO SERRANA,SAO LUIS DO PARAITINGA,3,35,SUDESTE,municipio,741,-23.220521,-45.30899,617.3200073242188,0.697
5394,SP,355220,3519,RRAS8,35163,SOROCABA,SOROCABA,3,35,SUDESTE,municipio,601,-23.496886,-47.445073,450.3800048828125,0.798
5374,SP,355020,3519,RRAS8,35161,ITAPETININGA,SAO MIGUEL ARCANJO,3,35,SUDESTE,municipio,659,-23.878197,-47.993549,930.3400268554688,0.710
5375,SP,355030,3521,RRAS6,35016,SAO PAULO,SAO PAULO,3,35,SUDESTE,municipio,760,-23.532905,-46.63952,1521.1099853515625,0.805
5376,SP,355040,3529,RRAS14,35103,PIRACICABA,SAO PEDRO,3,35,SUDESTE,municipio,550,-22.548256,-47.909579,611.280029296875,0.755
5377,SP,355050,3533,RRAS10,35094,OURINHOS,SAO PEDRO DO TURVO,3,35,SUDESTE,municipio,457,-22.745286,-49.742829,731.219970703125,0.703
5378,SP,355060,3519,RRAS8,35163,SOROCABA,SAO ROQUE,3,35,SUDESTE,municipio,771,-23.522598,-47.13567,306.9100036621094,0.768
5379,SP,355070,3526,RRAS17,35173,LITORAL NORTE,SAO SEBASTIAO,3,35,SUDESTE,municipio,1,-23.795059,-45.414314,399.67999267578125,0.772
5380,SP,355080,3528,RRAS15,35143,RIO PARDO,SAO SEBASTIAO DA GRAMA,3,35,SUDESTE,municipio,945,-21.704109,-46.820753,252.3800048828125,0.701
5381,SP,355090,3530,RRAS13,35132,AQUIFERO GUARANI,SAO SIMAO,3,35,SUDESTE,municipio,665,-21.473171,-47.551755,617.25,0.766
5382,SP,355100,3520,RRAS7,35041,BAIXADA SANTISTA,SAO VICENTE,3,35,SUDESTE,municipio,6,-23.957353,-46.388333,147.88999938964844,0.768
5383,SP,355110,3519,RRAS8,35161,ITAPETININGA,SARAPUI,3,35,SUDESTE,municipio,590,-23.63974,-47.824863,352.5299987792969,0.707
5384,SP,355120,3518,RRAS9,35061,VALE DO JURUMIRIM,SARUTAIA,3,35,SUDESTE,municipio,756,-23.272103,-49.476259,141.61000061035156,0.688
5385,SP,355130,3531,RRAS12,35157,VOTUPORANGA,SEBASTIANOPOLIS DO SUL,3,35,SUDESTE,municipio,468,-20.652323,-49.924997,167.80999755859375,0.773
5386,SP,355140,3530,RRAS13,35132,AQUIFERO GUARANI,SERRA AZUL,3,35,SUDESTE,municipio,610,-21.307381,-47.560243,283.1400146484375,0.686
5387,SP,355150,3530,RRAS13,35132,AQUIFERO GUARANI,SERRANA,3,35,SUDESTE,municipio,427,-21.204336,-47.595239,126.05000305175781,0.729
5388,SP,355160,3528,RRAS15,35074,CIRCUITO DAS AGUAS,SERRA NEGRA,3,35,SUDESTE,municipio,925,-22.613941,-46.703271,203.74000549316406,0.767
5389,SP,355170,3530,RRAS13,35131,HORIZONTE VERDE,SERTAOZINHO,3,35,SUDESTE,municipio,579,-21.131596,-47.987496,403.0899963378906,0.761
5390,SP,355180,3520,RRAS7,35121,VALE DO RIBEIRA,SETE BARRAS,3,35,SUDESTE,municipio,30,-24.382048,-47.927943,1062.699951171875,0.673
5391,SP,355190,3530,RRAS13,35051,NORTE - BARRETOS,SEVERINIA,3,35,SUDESTE,municipio,605,-20.810753,-48.80538,140.4600067138672,0.715
5392,SP,355200,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,SILVEIRAS,3,35,SUDESTE,municipio,615,-22.66384,-44.852157,414.7799987792969,0.678
5393,SP,355210,3527,RRAS16,35071,BRAGANCA,SOCORRO,3,35,SUDESTE,municipio,752,-22.590264,-46.525118,449.0299987792969,0.729
5395,SP,355230,3531,RRAS12,35022,LAGOS DO DRS II,SUD MENNUCCI,3,35,SUDESTE,municipio,386,-20.687225,-50.923783,594.739990234375,0.747
5396,SP,355240,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,SUMARE,3,35,SUDESTE,municipio,583,-22.820416,-47.272823,153.47000122070312,0.762
5397,SP,355250,3525,RRAS2,35011,ALTO DO TIETE,SUZANO,3,35,SUDESTE,municipio,738,-23.544828,-46.311181,206.24000549316406,0.765
5398,SP,355255,3531,RRAS12,35022,LAGOS DO DRS II,SUZANAPOLIS,3,35,SUDESTE,municipio,350,-20.49809,-51.026761,330.5899963378906,0.699
5399,SP,355260,3531,RRAS12,35151,CATANDUVA,TABAPUA,3,35,SUDESTE,municipio,516,-20.960171,-49.03074,345.5799865722656,0.735
5400,SP,355270,3530,RRAS13,35032,CENTRO OESTE DO DRS III,TABATINGA,3,35,SUDESTE,municipio,490,-21.723863,-48.689577,368.6000061035156,0.704
5401,SP,355280,3523,RRAS4,35013,MANANCIAIS,TABOAO DA SERRA,3,35,SUDESTE,municipio,747,-23.601867,-46.752637,20.389999389648438,0.769
5402,SP,355290,3532,RRAS11,35112,ALTA SOROCABANA,TACIBA,3,35,SUDESTE,municipio,416,-22.386577,-51.288221,607.27001953125,0.723
5403,SP,355300,3518,RRAS9,35061,VALE DO JURUMIRIM,TAGUAI,3,35,SUDESTE,municipio,575,-23.445242,-49.402377,145.3300018310547,0.709
5404,SP,355310,3530,RRAS13,35052,SUL - BARRETOS,TAIACU,3,35,SUDESTE,municipio,565,-21.143144,-48.511203,107.05999755859375,0.710
5405,SP,355320,3530,RRAS13,35052,SUL - BARRETOS,TAIUVA,3,35,SUDESTE,municipio,630,-21.122333,-48.452816,132.4600067138672,0.760
5406,SP,355330,3528,RRAS15,35142,MANTIQUEIRA,TAMBAU,3,35,SUDESTE,municipio,698,-21.70292,-47.270344,561.7899780273438,0.731
5407,SP,355340,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,TANABI,3,35,SUDESTE,municipio,518,-20.62279,-49.656319,747.25,0.748
5408,SP,355350,3519,RRAS8,35163,SOROCABA,TAPIRAI,3,35,SUDESTE,municipio,875,-23.961157,-47.506248,755.0999755859375,0.681
5409,SP,355360,3528,RRAS15,35143,RIO PARDO,TAPIRATIBA,3,35,SUDESTE,municipio,760,-21.471324,-46.744825,222.5399932861328,0.751
5410,SP,355365,3530,RRAS13,35052,SUL - BARRETOS,TAQUARAL,3,35,SUDESTE,municipio,639,-21.07373,-48.412553,53.88999938964844,0.759
5411,SP,355370,3530,RRAS13,35033,NORTE DO DRS III,TAQUARITINGA,3,35,SUDESTE,municipio,565,-21.404861,-48.510345,594.3400268554688,0.748
5412,SP,355380,3518,RRAS9,35061,VALE DO JURUMIRIM,TAQUARITUBA,3,35,SUDESTE,municipio,618,-23.530709,-49.240954,448.42999267578125,0.701
5413,SP,355385,3519,RRAS8,35162,ITAPEVA,TAQUARIVAI,3,35,SUDESTE,municipio,555,-23.921116,-48.694769,231.7899932861328,0.679
5414,SP,355390,3532,RRAS11,35112,ALTA SOROCABANA,TARABAI,3,35,SUDESTE,municipio,445,-22.301612,-51.562133,201.38999938964844,0.726
5416,SP,355400,3519,RRAS8,35161,ITAPETININGA,TATUI,3,35,SUDESTE,municipio,645,-23.348731,-47.84612,523.75,0.752
5417,SP,355410,3526,RRAS17,35174,VALE DO PARAIBA/REGIAO SERRANA,TAUBATE,3,35,SUDESTE,municipio,580,-23.010414,-45.55926,625.0,0.800
5418,SP,355420,3518,RRAS9,35061,VALE DO JURUMIRIM,TEJUPA,3,35,SUDESTE,municipio,765,-23.342458,-49.372244,296.2799987792969,0.668
5419,SP,355430,3532,RRAS11,35115,PONTAL DO PARANAPANEMA,TEODORO SAMPAIO,3,35,SUDESTE,municipio,321,-22.529936,-52.168175,1555.800048828125,0.741
5420,SP,355440,3530,RRAS13,35052,SUL - BARRETOS,TERRA ROXA,3,35,SUDESTE,municipio,494,-20.787015,-48.331442,221.5399932861328,0.749
5421,SP,355450,3519,RRAS8,35163,SOROCABA,TIETE,3,35,SUDESTE,municipio,508,-23.110098,-47.716378,404.3999938964844,0.778
5422,SP,355460,3533,RRAS10,35094,OURINHOS,TIMBURI,3,35,SUDESTE,municipio,838,-23.205674,-49.609583,196.7899932861328,0.710
5423,SP,355465,3518,RRAS9,35063,POLO CUESTA,TORRE DE PEDRA,3,35,SUDESTE,municipio,560,-23.246173,-48.195507,71.3499984741211,0.714
5424,SP,355470,3518,RRAS9,35064,JAU,TORRINHA,3,35,SUDESTE,municipio,802,-22.423721,-48.17314,315.2699890136719,0.744
5425,SP,355475,3530,RRAS13,35031,CENTRAL DO DRS III,TRABIJU,3,35,SUDESTE,municipio,548,-22.038783,-48.334168,63.41999816894531,0.722
5426,SP,355480,3526,RRAS17,35174,VALE DO PARAIBA/REGIAO SERRANA,TREMEMBE,3,35,SUDESTE,municipio,560,-22.95714,-45.547526,191.08999633789062,0.785
5427,SP,355490,3531,RRAS12,35152,SANTA FE DO SUL,TRES FRONTEIRAS,3,35,SUDESTE,municipio,395,-20.234355,-50.890528,151.58999633789062,0.753
5428,SP,355495,3527,RRAS16,35071,BRAGANCA,TUIUTI,3,35,SUDESTE,municipio,790,-22.819324,-46.693746,126.7300033569336,0.728
5430,SP,355510,3532,RRAS11,35111,ALTA PAULISTA,TUPI PAULISTA,3,35,SUDESTE,municipio,400,-21.382455,-51.575004,244.77000427246094,0.769
5431,SP,355520,3531,RRAS12,35023,CONSORCIOS DO DRS II,TURIUBA,3,35,SUDESTE,municipio,439,-20.942758,-50.11349,153.32000732421875,0.751
5432,SP,355530,3531,RRAS12,35154,FERNANDOPOLIS,TURMALINA,3,35,SUDESTE,municipio,467,-20.048588,-50.479198,147.8000030517578,0.736
5433,SP,355535,3531,RRAS12,35156,JOSE BONIFACIO,UBARANA,3,35,SUDESTE,municipio,458,-21.164965,-49.719765,209.83999633789062,0.700
5434,SP,355540,3526,RRAS17,35173,LITORAL NORTE,UBATUBA,3,35,SUDESTE,municipio,3,-23.433162,-45.083415,723.8800048828125,0.751
5435,SP,355550,3533,RRAS10,35093,MARILIA,UBIRAJARA,3,35,SUDESTE,municipio,499,-22.527208,-49.66126,282.4100036621094,0.727
5436,SP,355560,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,UCHOA,3,35,SUDESTE,municipio,485,-20.951106,-49.171295,252.4600067138672,0.721
5437,SP,355570,3531,RRAS12,35156,JOSE BONIFACIO,UNIAO PAULISTA,3,35,SUDESTE,municipio,480,-20.886227,-49.902509,78.86000061035156,0.749
5438,SP,355580,3531,RRAS12,35153,JALES,URANIA,3,35,SUDESTE,municipio,458,-20.245461,-50.645498,208.97000122070312,0.746
5439,SP,355590,3518,RRAS9,35065,LINS,URU,3,35,SUDESTE,municipio,427,-21.786641,-49.284846,146.97000122070312,0.712
5440,SP,355600,3531,RRAS12,35151,CATANDUVA,URUPES,3,35,SUDESTE,municipio,436,-21.203207,-49.293103,323.75,0.745
5441,SP,355610,3531,RRAS12,35157,VOTUPORANGA,VALENTIM GENTIL,3,35,SUDESTE,municipio,510,-20.421681,-50.088928,149.7899932861328,0.735
5443,SP,355630,3531,RRAS12,35021,CENTRAL DO DRS II,VALPARAISO,3,35,SUDESTE,municipio,449,-21.222929,-50.869874,857.6599731445312,0.725
5444,SP,355635,3527,RRAS16,35071,BRAGANCA,VARGEM,3,35,SUDESTE,municipio,845,-22.887046,-46.412447,142.60000610351562,0.699
5445,SP,355640,3528,RRAS15,35142,MANTIQUEIRA,VARGEM GRANDE DO SUL,3,35,SUDESTE,municipio,721,-21.832194,-46.891286,267.17999267578125,0.737
5446,SP,355645,3523,RRAS4,35013,MANANCIAIS,VARGEM GRANDE PAULISTA,3,35,SUDESTE,municipio,875,-23.599338,-47.022038,42.4900016784668,0.770
5447,SP,355650,3527,RRAS16,35073,JUNDIAI,VARZEA PAULISTA,3,35,SUDESTE,municipio,745,-23.213582,-46.823444,35.119998931884766,0.759
5448,SP,355660,3533,RRAS10,35093,MARILIA,VERA CRUZ,3,35,SUDESTE,municipio,628,-22.218308,-49.820735,247.77999877929688,0.754
5449,SP,355670,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,VINHEDO,3,35,SUDESTE,municipio,725,-23.030184,-46.983312,81.5999984741211,0.817
5450,SP,355680,3530,RRAS13,35052,SUL - BARRETOS,VIRADOURO,3,35,SUDESTE,municipio,528,-20.873382,-48.292974,217.72999572753906,0.739
5451,SP,355690,3530,RRAS13,35052,SUL - BARRETOS,VISTA ALEGRE DO ALTO,3,35,SUDESTE,municipio,619,-21.169222,-48.628383,95.43000030517578,0.744
5452,SP,355695,3531,RRAS12,35153,JALES,VITORIA BRASIL,3,35,SUDESTE,municipio,505,-20.195582,-50.487452,49.83000183105469,0.725
5453,SP,355700,3519,RRAS8,35163,SOROCABA,VOTORANTIM,3,35,SUDESTE,municipio,570,-23.54459,-47.438753,183.52000427246094,0.767
5454,SP,355710,3531,RRAS12,35157,VOTUPORANGA,VOTUPORANGA,3,35,SUDESTE,municipio,525,-20.423659,-49.978112,421.1000061035156,0.790
5455,SP,355715,3531,RRAS12,35156,JOSE BONIFACIO,ZACARIAS,3,35,SUDESTE,municipio,405,-21.050554,-50.055222,318.9599914550781,0.729
5457,SP,355730,3528,RRAS15,35141,BAIXA MOGIANA,ESTIVA GERBI,3,35,SUDESTE,municipio,590,-22.271314,-46.948111,74.13999938964844,0.740
3221,PR,410010,4105,MACRORREGIONAL NORTE,41018,"18ª RS CORNELIO PROCOPIO",ABATIA,4,41,SUL,municipio,620,-23.304863,-50.313281,228.72000122070312,0.687
3222,PR,410020,4107,MACRORREGIONAL LESTE,41002,"2ª RS METROPOLITANA",ADRIANOPOLIS,4,41,SUL,municipio,250,-24.660607,-48.992164,1349.3499755859375,0.667
3223,PR,410030,4107,MACRORREGIONAL LESTE,41002,"2ª RS METROPOLITANA",AGUDOS DO SUL,4,41,SUL,municipio,850,-25.9899,-49.334293,192.25999450683594,0.660
3224,PR,410040,4107,MACRORREGIONAL LESTE,41002,"2ª RS METROPOLITANA",ALMIRANTE TAMANDARE,4,41,SUL,municipio,945,-25.318819,-49.303733,194.74000549316406,0.699
3225,PR,410045,4106,MACRORREGIONAL NOROESTE,41011,"11ª RS CAMPO MOURAO",ALTAMIRA DO PARANA,4,41,SUL,municipio,560,-24.798293,-52.712829,386.95001220703125,0.667
3226,PR,410050,4106,MACRORREGIONAL NOROESTE,41012,"12ª RS UMUARAMA",ALTONIA,4,41,SUL,municipio,380,-23.875916,-53.895809,661.5599975585938,0.721
3227,PR,410060,4106,MACRORREGIONAL NOROESTE,41014,"14ª RS PARANAVAI",ALTO PARANA,4,41,SUL,municipio,525,-23.131247,-52.318893,407.7200012207031,0.696
3228,PR,410070,4106,MACRORREGIONAL NOROESTE,41012,"12ª RS UMUARAMA",ALTO PIQUIRI,4,41,SUL,municipio,436,-24.022427,-53.440045,447.6700134277344,0.676
3229,PR,410080,4105,MACRORREGIONAL NORTE,41017,"17ª RS LONDRINA",ALVORADA DO SUL,4,41,SUL,municipio,320,-22.781282,-51.229709,424.25,0.708
3230,PR,410090,4106,MACRORREGIONAL NOROESTE,41014,"14ª RS PARANAVAI",AMAPORA,4,41,SUL,municipio,430,-23.094272,-52.786597,384.739990234375,0.669
3231,PR,410100,4108,MACRORREGIAO OESTE,41008,"8ª RS FRANCISCO BELTRAO",AMPERE,4,41,SUL,municipio,521,-25.916791,-53.46864,298.3500061035156,0.709
3232,PR,410105,4108,MACRORREGIAO OESTE,41010,"10ª RS CASCAVEL",ANAHY,4,41,SUL,municipio,651,-24.644865,-53.133235,102.6500015258789,0.695
3233,PR,410110,4105,MACRORREGIONAL NORTE,41018,"18ª RS CORNELIO PROCOPIO",ANDIRA,4,41,SUL,municipio,470,-23.053267,-50.230359,236.0800018310547,0.725
3235,PR,410120,4107,MACRORREGIONAL LESTE,41001,"1ª RS PARANAGUA",ANTONINA,4,41,SUL,municipio,20,-25.438597,-48.719113,882.3200073242188,0.687
3236,PR,410130,4107,MACRORREGIONAL LESTE,41006,"6ª RS UNIAO DA VITORIA",ANTONIO OLINTO,4,41,SUL,municipio,802,-25.98038,-50.197183,469.6199951171875,0.656
3238,PR,410150,4105,MACRORREGIONAL NORTE,41016,"16ª RS APUCARANA",ARAPONGAS,4,41,SUL,municipio,729,-23.415296,-51.42592,382.2200012207031,0.748
3239,PR,410160,4107,MACRORREGIONAL LESTE,41003,"3ª RS PONTA GROSSA",ARAPOTI,4,41,SUL,municipio,860,-24.154798,-49.828453,1360.489990234375,0.723
3240,PR,410165,4105,MACRORREGIONAL NORTE,41022,"22ª RS IVAIPORA",ARAPUA,4,41,SUL,municipio,680,-24.313181,-51.785637,217.3699951171875,0.676
3283,PR,410442,4107,MACRORREGIONAL LESTE,41005,"5ª RS GUARAPUAVA",CANDOI,4,41,SUL,municipio,950,-25.575847,-52.040876,1512.7900390625,0.635
3241,PR,410170,4106,MACRORREGIONAL NOROESTE,41011,"11ª RS CAMPO MOURAO",ARARUNA,4,41,SUL,municipio,610,-23.9315,-52.502101,493.19000244140625,0.704
3242,PR,410180,4107,MACRORREGIONAL LESTE,41002,"2ª RS METROPOLITANA",ARAUCARIA,4,41,SUL,municipio,897,-25.585939,-49.404748,469.239990234375,0.740
3243,PR,410185,4105,MACRORREGIONAL NORTE,41022,"22ª RS IVAIPORA",ARIRANHA DO IVAI,4,41,SUL,municipio,700,-24.385708,-51.583935,239.55999755859375,0.670
3244,PR,410190,4105,MACRORREGIONAL NORTE,41017,"17ª RS LONDRINA",ASSAI,4,41,SUL,municipio,605,-23.369679,-50.845925,440.3500061035156,0.728
3245,PR,410200,4108,MACRORREGIAO OESTE,41020,"20ª RS TOLEDO",ASSIS CHATEAUBRIAND,4,41,SUL,municipio,406,-24.416826,-53.521327,969.5900268554688,0.729
3246,PR,410210,4106,MACRORREGIONAL NOROESTE,41015,"15ª RS MARINGA",ASTORGA,4,41,SUL,municipio,675,-23.231827,-51.666777,434.7900085449219,0.747
3247,PR,410220,4106,MACRORREGIONAL NOROESTE,41015,"15ª RS MARINGA",ATALAIA,4,41,SUL,municipio,502,-23.151721,-52.055096,137.66000366210938,0.736
3248,PR,410230,4107,MACRORREGIONAL LESTE,41002,"2ª RS METROPOLITANA",BALSA NOVA,4,41,SUL,municipio,871,-25.58037,-49.629079,348.92999267578125,0.696
3249,PR,410240,4105,MACRORREGIONAL NORTE,41018,"18ª RS CORNELIO PROCOPIO",BANDEIRANTES,4,41,SUL,municipio,420,-23.107788,-50.370407,445.19000244140625,0.727
3250,PR,410250,4106,MACRORREGIONAL NOROESTE,41011,"11ª RS CAMPO MOURAO",BARBOSA FERRAZ,4,41,SUL,municipio,374,-24.033382,-52.003963,538.6400146484375,0.696
3251,PR,410260,4108,MACRORREGIAO OESTE,41008,"8ª RS FRANCISCO BELTRAO",BARRACAO,4,41,SUL,municipio,828,-26.25023,-53.632385,171.4600067138672,0.706
3252,PR,410270,4105,MACRORREGIONAL NORTE,41019,"19ª RS JACAREZINHO",BARRA DO JACARE,4,41,SUL,municipio,560,-23.116041,-50.184162,115.72000122070312,0.744
3253,PR,410275,4108,MACRORREGIAO OESTE,41008,"8ª RS FRANCISCO BELTRAO",BELA VISTA DA CAROBA,4,41,SUL,municipio,558,-25.884179,-53.672505,148.11000061035156,0.681
3254,PR,410280,4105,MACRORREGIONAL NORTE,41017,"17ª RS LONDRINA",BELA VISTA DO PARAISO,4,41,SUL,municipio,590,-22.993653,-51.192657,242.69000244140625,0.716
3255,PR,410290,4107,MACRORREGIONAL LESTE,41006,"6ª RS UNIAO DA VITORIA",BITURUNA,4,41,SUL,municipio,987,-26.160746,-51.551792,1214.9100341796875,0.667
3256,PR,410300,4106,MACRORREGIONAL NOROESTE,41011,"11ª RS CAMPO MOURAO",BOA ESPERANCA,4,41,SUL,municipio,500,-24.246738,-52.78756,307.3800048828125,0.720
3257,PR,410302,4108,MACRORREGIAO OESTE,41008,"8ª RS FRANCISCO BELTRAO",BOA ESPERANCA DO IGUACU,4,41,SUL,municipio,521,-25.632435,-53.210818,151.8000030517578,0.700
3258,PR,410304,4107,MACRORREGIONAL LESTE,41005,"5ª RS GUARAPUAVA",BOA VENTURA DE SAO ROQUE,4,41,SUL,municipio,950,-24.868797,-51.627612,622.1799926757812,0.655
3259,PR,410305,4108,MACRORREGIAO OESTE,41010,"10ª RS CASCAVEL",BOA VISTA DA APARECIDA,4,41,SUL,municipio,445,-25.430755,-53.411694,256.29998779296875,0.670
3260,PR,410310,4107,MACRORREGIONAL LESTE,41002,"2ª RS METROPOLITANA",BOCAIUVA DO SUL,4,41,SUL,municipio,980,-25.206591,-49.114131,826.3400268554688,0.640
3261,PR,410315,4108,MACRORREGIAO OESTE,41008,"8ª RS FRANCISCO BELTRAO",BOM JESUS DO SUL,4,41,SUL,municipio,660,-26.195802,-53.595493,173.97000122070312,0.697
3262,PR,410320,4105,MACRORREGIONAL NORTE,41016,"16ª RS APUCARANA",BOM SUCESSO,4,41,SUL,municipio,580,-23.706313,-51.767056,322.760009765625,0.686
3263,PR,410322,4108,MACRORREGIAO OESTE,41007,"7ª RS PATO BRANCO",BOM SUCESSO DO SUL,4,41,SUL,municipio,640,-26.073113,-52.835297,195.92999267578125,0.742
3264,PR,410330,4105,MACRORREGIONAL NORTE,41016,"16ª RS APUCARANA",BORRAZOPOLIS,4,41,SUL,municipio,635,-23.936607,-51.587507,334.3800048828125,0.717
3265,PR,410335,4108,MACRORREGIAO OESTE,41010,"10ª RS CASCAVEL",BRAGANEY,4,41,SUL,municipio,654,-24.81734,-53.121787,343.32000732421875,0.701
3266,PR,410337,4106,MACRORREGIONAL NOROESTE,41012,"12ª RS UMUARAMA",BRASILANDIA DO SUL,4,41,SUL,municipio,378,-24.197762,-53.527527,291.0400085449219,0.681
3267,PR,410340,4105,MACRORREGIONAL NORTE,41017,"17ª RS LONDRINA",CAFEARA,4,41,SUL,municipio,420,-22.78905,-51.714195,185.8000030517578,0.693
